GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021701117,1610612751,Nets,BKN,Brooklyn,240:00,117.2,118.1,106.1,110.6,11.2,7.4,0.7,3.11,20.9,0.271,0.704,0.5,9.506,9.6,0.529,0.574,1.0,0.199,96.36,94.0,78.33,94,0.557
0021701118,1610612755,76ers,PHI,Philadelphia,240:00,109.4,107.3,89.8,92.7,19.6,14.6,0.756,2.83,21.8,0.276,0.774,0.533,11.123,10.9,0.505,0.537,1.0,0.202,110.16,109.5,91.25,110,0.65
0021701118,1610612752,Knicks,NYK,New York,240:00,89.8,92.7,109.4,107.3,-19.6,-14.6,0.556,1.18,14.0,0.226,0.724,0.467,15.119,15.6,0.431,0.479,1.0,0.198,110.16,109.5,91.25,109,0.35
0021701119,1610612757,Trail Blazers,POR,Portland,240:00,107.1,107.3,110.1,110.2,-3.0,-2.9,0.395,1.25,12.6,0.2,0.667,0.441,12.474,12.5,0.532,0.559,1.0,0.202,97.16,97.0,80.83,96,0.474
0021701119,1610612763,Grizzlies,MEM,Memphis,240:00,110.1,110.2,107.1,107.3,3.0,2.9,0.561,1.53,17.4,0.333,0.8,0.559,15.287,15.3,0.565,0.574,1.0,0.202,97.16,97.0,80.83,98,0.526
0021701120,1610612750,Timberwolves,MIN,Minnesota,240:00,119.7,123.5,111.6,110.7,8.1,12.8,0.688,2.54,22.7,0.209,0.816,0.494,12.353,12.7,0.606,0.635,1.0,0.196,103.68,102.5,85.42,102,0.539
0021701120,1610612737,Hawks,ATL,Atlanta,240:00,111.6,110.7,119.7,123.5,-8.1,-12.8,0.634,1.37,19.7,0.184,0.791,0.506,18.606,18.4,0.617,0.654,1.0,0.202,103.68,102.5,85.42,103,0.461
0021701121,1610612762,Jazz,UTA,Utah,240:00,98.7,100.0,102.3,103.2,-3.6,-3.2,0.735,1.56,18.9,0.327,0.708,0.515,16.8,17.0,0.47,0.515,1.0,0.201,95.02,94.0,78.33,94,0.505
0021701121,1610612738,Celtics,BOS,Boston,240:00,102.3,103.2,98.7,100.0,3.6,3.2,0.571,1.11,15.9,0.292,0.673,0.485,18.987,19.1,0.519,0.552,1.0,0.197,95.02,94.0,78.33,94,0.495
0021701122,1610612756,Suns,PHX,Phoenix,240:00,98.1,98.0,109.9,109.9,-11.8,-11.9,0.447,1.21,13.4,0.208,0.714,0.432,13.872,13.9,0.489,0.516,1.0,0.2,100.96,101.0,84.17,101,0.414
0021701122,1610612746,Clippers,LAC,LA,240:00,109.9,109.9,98.1,98.0,11.8,11.9,0.605,1.24,18.8,0.286,0.792,0.568,20.792,20.8,0.588,0.61,1.0,0.198,100.96,101.0,84.17,101,0.586
0021701123,1610612747,Lakers,LAL,Los Angeles,240:00,104.0,105.1,95.5,93.9,8.4,11.2,0.694,1.67,19.1,0.217,0.849,0.556,15.139,15.3,0.526,0.565,1.0,0.202,98.22,98.5,82.08,98,0.593
0021701123,1610612742,Mavericks,DAL,Dallas,240:00,95.5,93.9,104.0,105.1,-8.4,-11.2,0.515,1.55,14.1,0.151,0.783,0.444,11.298,11.1,0.47,0.503,1.0,0.199,98.22,98.5,82.08,99,0.407
0021701124,1610612764,Wizards,WAS,Washington,240:00,93.3,93.9,102.2,105.1,-8.9,-11.2,0.757,1.87,20.2,0.269,0.688,0.47,15.213,15.3,0.449,0.481,1.0,0.199,99.7,98.0,81.67,98,0.448
0021701124,1610612765,Pistons,DET,Detroit,240:00,102.2,105.1,93.3,93.9,8.9,11.2,0.634,1.44,19.0,0.313,0.731,0.53,17.857,18.4,0.524,0.555,1.0,0.197,99.7,98.0,81.67,98,0.552
0021701125,1610612748,Heat,MIA,Miami,240:00,100.4,102.0,87.3,92.0,13.2,10.0,0.541,1.18,15.4,0.17,0.65,0.439,16.576,16.8,0.494,0.556,1.0,0.197,104.0,100.5,83.75,101,0.567
0021701125,1610612741,Bulls,CHI,Chicago,240:00,87.3,92.0,100.4,102.0,-13.2,-10.0,0.576,1.06,13.7,0.35,0.83,0.561,17.071,18.0,0.4,0.453,1.0,0.201,104.0,100.5,83.75,100,0.433
